"elementId","labelString"
"jppfs_cor_RevenueLeaseORDevelopment","賃貸収入"
"jppfs_cor_SellingGeneralAndAdministrativeExpensesOEDevelopment","販売費及び一般管理費"
"jppfs_cor_RevenueSportsFacilitiesORDevelopment","スポーツ施設収入"
"jppfs_cor_RevenueHotelORDevelopment","ホテル事業収入"
"jppfs_cor_OperatingRevenueDevelopmentAbstractRWY","営業収益"
"jppfs_cor_OperatingExpensesDevelopmentAbstractRWY","営業費"
"jppfs_cor_OperatingIncomeDevelopmentAbstractRWY","開発事業営業利益"
"jppfs_cor_TaxesOEDevelopment","諸税"
"jppfs_cor_RevenueLandAndBuildingLeaseORDevelopment","土地建物賃貸収入"
"jppfs_cor_CostOfSalesOEDevelopment","売上原価"
"jppfs_cor_OperatingIncomeDevelopmentRWY","開発事業営業利益又は開発事業営業損失（△）"
"jppfs_cor_RevenueLandAndBuildingSaleInLotsORDevelopment","土地建物分譲収入"
"jppfs_cor_RevenueOtherLeisureORIncidental","その他のレジャー事業収入"
"jppfs_cor_RevenueOtherORIncidental","その他の収入"
"jppfs_cor_DepreciationOEIncidental","減価償却費"
"jppfs_cor_SellingGeneralAndAdministrativeExpensesOEIncidental","販売費及び一般管理費"
"jppfs_cor_RevenueRealEstateLeaseORIncidental","不動産賃貸事業収入"
"jppfs_cor_RevenueRealEstateSalesORIncidental","不動産販売事業収入"
"jppfs_cor_RevenueOtherBusinessORIncidental","その他の事業収入"
"jppfs_cor_OperatingRevenueIncidentalAbstractRWY","営業収益"
"jppfs_cor_OperatingIncomeIncidentalAbstractRWY","付帯事業営業利益"
"jppfs_cor_OperatingExpensesIncidentalAbstractRWY","営業費"
"jppfs_cor_RevenueAdvertisingORIncidental","広告収入"
"jppfs_cor_RevenueAutomobileMaintenanceORIncidental","自動車整備収入"
"jppfs_cor_TaxesOEIncidental","諸税"
"jppfs_cor_RevenueLandAndBuildingLeaseORIncidental","土地建物賃貸収入"
"jppfs_cor_LandAndBuildingSalesORIncidental","土地建物売上高"
"jppfs_cor_CostOfSalesOEIncidental","売上原価"
"jppfs_cor_RevenueRealEstateORIncidental","不動産事業収入"
"jppfs_cor_OperatingIncomeIncidentalRWY","付帯事業営業利益又は付帯事業営業損失（△）"
"jppfs_cor_RevenueInsuranceAgencyORIncidental","保険代理店事業収入"
"jppfs_cor_RevenueMerchandiseORIncidental","流通事業収入"
"jppfs_cor_RevenueLeisureIncidental","レジャー事業収入"
"jppfs_cor_RevenueTourismORIncidental","観光事業収入"
"jppfs_cor_RevenueParkingAreaORIncidental","駐車場事業収入"
"jppfs_cor_RevenueLandAndBuildingSaleInLotsORIncidental","土地建物分譲収入"
"jppfs_cor_RevenuePlayGardenORIncidental","遊園事業収入"
"jppfs_cor_RevenueLandAndBuildingORIncidental","土地建物事業収入"
"jppfs_cor_OperatingExpensesLandAndBuildingOEIncidental","土地建物営業費"
"jppfs_cor_RevenueOtherOROther","その他の収入"
"jppfs_cor_SellingGeneralAndAdministrativeExpensesOEOther","販売費及び一般管理費"
"jppfs_cor_OperatingIncomeSideLineRWY","兼業営業利益又は兼業営業損失（△）"
"jppfs_cor_RevenueRealEstateOROther","不動産事業収入"
"jppfs_cor_RevenueOtherBusinessOROther","その他の事業収入"
"jppfs_cor_RevenueGoodsSalesOROther","物品販売業収入"
"jppfs_cor_OperatingRevenueOtherAbstractRWY","営業収益"
"jppfs_cor_OperatingIncomeOtherRWY","その他事業営業利益又はその他事業営業損失（△）"
"jppfs_cor_OperatingIncomeOtherAbstractRWY","その他事業営業利益"
"jppfs_cor_CostOfGoodsSalesOEOther","商品売上原価"
"jppfs_cor_GoodsSalesOROther","商品売上高"
"jppfs_cor_RevenueRestaurantOROther","食堂収入"
"jppfs_cor_RevenueStandOROther","売店収入"
"jppfs_cor_RevenueTravelOROther","旅行業収入"
"jppfs_cor_OperatingExpensesOtherAbstractRWY","営業費"
"jppfs_cor_OperatingRevenueAutomobileRWY","自動車事業営業収益"
"jppfs_cor_OperatingExpensesAutomobileRWY","自動車事業営業費"
"jppfs_cor_OperatingRevenueRealEstateRWY","不動産事業営業収益"
"jppfs_cor_OperatingExpensesRealEstateRWY","不動産事業営業費"
"jppfs_cor_OperatingRevenueDevelopmentRWY","開発事業営業収益"
"jppfs_cor_OperatingExpensesDevelopmentRWY","開発事業営業費"
"jppfs_cor_OperatingRevenueIncidentalRWY","付帯事業営業収益"
"jppfs_cor_OperatingExpensesIncidentalRWY","付帯事業営業費"
"jppfs_cor_OperatingRevenueOtherRWY","その他事業営業収益"
"jppfs_cor_OperatingExpensesOtherRWY","その他事業営業費"
"jppfs_cor_DepositsCAFND","預金"
"jppfs_cor_CallLoansCAFND","コール・ローン"
"jppfs_cor_MortgageSecuritiesCAFND","抵当証券"
"jppfs_cor_MonetaryClaimCAFND","金銭債権"
"jppfs_cor_PromissoryNoteCAFND","約束手形"
"jppfs_cor_TrustBeneficiaryRightCAFND","信託受益権"
"jppfs_cor_MoneyTrustBeneficiaryRightCAFND","受益証券発行信託の受益証券"
"jppfs_cor_StocksCAFND","株式"
"jppfs_cor_WarrantCAFND","新株予約権証券"
"jppfs_cor_GovernmentBondsCAFND","国債証券"
"jppfs_cor_MunicipalBondsCAFND","地方債証券"
"jppfs_cor_SpecialBondsCAFND","特殊債券"
"jppfs_cor_CorporateBondsCAFND","社債券"
"jppfs_cor_SecurityInvestmentTrustBeneficiarySecuritiesCAFND","投資信託受益証券"
"jppfs_cor_InvestmentSecuritiesCAFND","投資証券"
"jppfs_cor_OtherSecuritiesCAFND","その他有価証券"
"jppfs_cor_ParentsTrustBeneficiarySecuritiesCAFND","親投資信託受益証券"
"jppfs_cor_CallOptionCAFND","コール・オプション（買）"
"jppfs_cor_PutOptionCAFND","プット・オプション（買）"
"jppfs_cor_DerivativeEvaluationAccountCAFND","派生商品評価勘定"
"jppfs_cor_GensakiTransactionAccountCAFND","現先取引勘定"
"jppfs_cor_DepositsForMarginTransactionCAFND","信用取引預け金"
"jppfs_cor_AccruedDividendReceivableCAFND","未収配当金"
"jppfs_cor_AdvancePaymentsCAFND","前払金"
"jppfs_cor_OtherAccruedRevenueCAFND","その他未収収益"
"jppfs_cor_GuaranteeDepositsCAFND","差入保証金"
"jppfs_cor_CustomersMarginCAFND","差入委託証拠金"
"jppfs_cor_GovernmentBondsNCAFND","国債証券"
"jppfs_cor_MunicipalBondsNCAFND","地方債証券"
"jppfs_cor_SpecialBondsNCAFND","特殊債券"
"jppfs_cor_CorporateBondsNCAFND","社債券"
"jppfs_cor_InvestmentsInCapitalSilentPartnershipAndOtherNCAFND","出資金"
"jppfs_cor_SalesSecuritiesForMarginTradingCLFND","信用売証券"
"jppfs_cor_CallOptionCLFND","コール・オプション（売）"
"jppfs_cor_PutOptionCLFND","プット・オプション（売）"
"jppfs_cor_DerivativeEvaluationAccountCLFND","派生商品評価勘定"
"jppfs_cor_GensakiTransactionAccountCLFND","現先取引勘定"
"jppfs_cor_UnpaidStockSubscriptionCLFND","未払株式払込金"
"jppfs_cor_UnpaidDividendsCLFND","未払収益分配金"
"jppfs_cor_RedemptionPayableCLFND","未払解約金"
"jppfs_cor_TrusteeFeePayableCLFND","未払受託者報酬"
"jppfs_cor_InvestmentTrustManagementFeePayableCLFND","未払委託者報酬"
"jppfs_cor_AccruedInterestExpensesCLFND","未払利息"
"jppfs_cor_CashCollateralReceivedCLFND","受入担保金"
"jppfs_cor_OtherAccruedExpensesCLFND","その他未払費用"
"jppfs_cor_PrincipalFND","元本"
"jppfs_cor_SurplusAbstractFND","剰余金"
"jppfs_cor_SurplusDeficitFND","剰余金又は欠損金（△）"
"jppfs_cor_ReserveForDistributionFND","（分配準備積立金）"
"jppfs_cor_ReserveForStockPriceFluctuationFND","（株価変動準備金）"
"jppfs_cor_PrincipalAndOtherAbstractFND","元本等"
"jppfs_cor_AcquiredBeneficiaryRightNAFND","買取受益権"
"jppfs_cor_PrincipalAndOtherFND","元本等"
"jppfs_cor_DividendsIncomeOIFND","受取配当金"
"jppfs_cor_DividendsStockOIFND","配当株式"
"jppfs_cor_InterestIncomeOIFND","受取利息"
"jppfs_cor_ProfitAndLossOnBuyingAndSellingOfSecuritiesAndOtherOIFND","有価証券売買等損益"
"jppfs_cor_ProfitAndLossOnDealingOfDerivativesOIFND","派生商品取引等損益"
"jppfs_cor_ForeignExchangeGainsOrLossesOIFND","為替差損益"
"jppfs_cor_OtherRevenueOIFND","その他収益"
"jppfs_cor_OperatingExpensesAbstractFND","営業費用"
"jppfs_cor_SubscriptionFeeOEFND","募集手数料"
"jppfs_cor_InterestExpensesOEFND","支払利息"
"jppfs_cor_TrusteeFeeOEFND","受託者報酬"
"jppfs_cor_InvestmentTrustManagementFeeOEFND","委託者報酬"
"jppfs_cor_OtherExpensesOEFND","その他費用"
"jppfs_cor_OperatingExpensesFND","営業費用"
"jppfs_cor_DistributionOfNetIncomeFromPartialRedemptionsFND","一部解約に伴う当期純利益金額の分配額又は一部解約に伴う当期純損失金額の分配額（△）"
"jppfs_cor_IncreaseInSurplusOrDecreaseInDeficitFND","剰余金増加額又は欠損金減少額"
"jppfs_cor_IncreaseInSurplusOrDecreaseInDeficitFromPartialRedemptionsFND","当期一部解約に伴う剰余金増加額又は欠損金減少額"
"jppfs_cor_IncreaseInSurplusOrDecreaseInDeficitFromAdditionalSubscriptionsForThePeriodFND","当期追加信託に伴う剰余金増加額又は欠損金減少額"
"jppfs_cor_DecreaseInSurplusOrIncreaseInDeficitFND","剰余金減少額又は欠損金増加額"
"jppfs_cor_DecreaseInSurplusOrIncreaseInDeficitFromPartialRedemptionsFND","当期一部解約に伴う剰余金減少額又は欠損金増加額"
"jppfs_cor_DecreaseInSurplusOrIncreaseInDeficitFromAdditionalSubscriptionsForThePeriodFND","当期追加信託に伴う剰余金減少額又は欠損金増加額"
"jppfs_cor_DividendsFND","分配金"
"jppfs_cor_OperatingRevenueAbstractFND","営業収益"
"jppfs_cor_OperatingRevenueFND","営業収益"
"jppfs_cor_OtherElectricUtilityPlantAndEquipmentNCAElectricELE","その他の電気事業固定資産"
"jppfs_cor_ConstructionAndRetirementInProgressNCAInProcessELE","建設仮勘定及び除却仮勘定"
"jppfs_cor_PlantAndEquipmentAndIntangibleAssetsELE","有形及び無形固定資産"
"jppfs_cor_LoadedNuclearFuelAndNuclearFuelInProcessingNCAELE","装荷核燃料及び加工中等核燃料"
"jppfs_cor_OperatingRevenueGasSupplyBusinessORIncidentalELE","ガス供給事業営業収益"
"jppfs_cor_OperatingRevenueSteamSupplyBusinessORIncidentalELE","蒸気供給事業営業収益"
"jppfs_cor_OperatingRevenueElectricWaterHeaterLeaseBusinessORIncidentalELE","電気温水器賃貸事業営業収益"
"jppfs_cor_OperatingRevenueHeatSupplyBusinessORIncidentalELE","熱供給事業営業収益"
"jppfs_cor_OperatingRevenueRealEstateRentBusinessORIncidentalELE","不動産賃貸事業営業収益"
"jppfs_cor_OperatingRevenueRealEstateManagementBusinessORIncidentalELE","不動産管理事業営業収益"
"jppfs_cor_OperatingRevenueConsultingBusinessORIncidentalELE","コンサルティング事業営業収益"
"jppfs_cor_OperatingRevenueInformationAndCommunicationBusinessORIncidentalELE","情報通信事業営業収益"
"jppfs_cor_OperatingRevenueLNGSupplyBusinessORIncidentalELE","ＬＮＧ供給事業営業収益"
"jppfs_cor_OperatingRevenueCoalSaleBusinessORIncidentalELE","石炭販売事業営業収益"
"jppfs_cor_OperatingRevenueOpticalFiberElectricWireLeaseBusinessORIncidentalELE","光ファイバ心線貸し事業営業収益"
"jppfs_cor_OperatingRevenueElectricWireLeaseBusinessORIncidentalELE","心線賃貸事業営業収益"
"jppfs_cor_OperatingRevenueHouseElectrificationMachineryLeaseBusinessORIncidentalELE","住宅電化設備賃貸事業営業収益"
"jppfs_cor_CommunicatingExpensesOEElectricELE","通信費"
"jppfs_cor_CostOfSalesOEElectricELE","売上原価"
"jppfs_cor_OperatingExpensesGasSupplyBusinessOEElectricELE","ガス供給事業営業費用"
"jppfs_cor_OperatingExpensesHeatSupplyBusinessOEIncidentalELE","熱供給事業営業費用"
"jppfs_cor_OperatingExpensesElectricWaterHeaterLeaseBusinessOEIncidentalELE","電気温水器賃貸事業営業費用"
"jppfs_cor_OperatingExpensesRealEstateRentBusinessOEIncidentalELE","不動産賃貸事業営業費用"
"jppfs_cor_OperatingExpensesRealEstateManagementBusinessOEIncidentalELE","不動産管理事業営業費用"
"jppfs_cor_OperatingExpensesConsultingBusinessOEIncidentalELE","コンサルティング事業営業費用"
"jppfs_cor_OperatingExpensesInformationAndCommunicationBusinessOEIncidentalELE","情報通信事業営業費用"
"jppfs_cor_OperatingExpensesSteamSupplyBusinessOEIncidentalELE","蒸気供給事業営業費用"
"jppfs_cor_OperatingExpensesLNGSupplyBusinessOEIncidentalELE","ＬＮＧ供給事業営業費用"
"jppfs_cor_OperatingExpensesCoalSaleBusinessOEIncidentalELE","石炭販売事業営業費用"
"jppfs_cor_OperatingExpensesOpticalFiberElectricWireLeaseBusinessOEIncidentalELE","光ファイバ心線貸し事業営業費用"
"jppfs_cor_OperatingExpensesHouseElectrificationMachineryLeaseBusinessOEIncidentalELE","住宅電化設備賃貸事業営業費用"
"jppfs_cor_OperatingExpensesElectricWireLeaseBusinessOEIncidentalELE","心線賃貸事業営業費用"
"jppfs_cor_AmortizationOfNuclearFuelOpeCFELE","核燃料減損額"
"jppfs_cor_IncreaseDecreaseInReserveForFluctuationInWaterLevelsOpeCFELE","渇水準備引当金の増減額（△は減少）"
"jppfs_cor_IncreaseDecreaseInProvisionForDecommissioningOfNuclearPowerUnitsOpeCFELE","原子力発電施設解体引当金の増減額（△は減少）"
"jppfs_cor_TransferCostOfReprocessingOfIrradiatedNuclearFuelOpeCFELE","使用済燃料再処理等費振替額"
"jppfs_cor_IncreaseDecreaseInProvisionForReprocessingOfIrradiatedNuclearFuelOpeCFELE","使用済燃料再処理等引当金の増減額（△は減少）"
"jppfs_cor_DecreaseIncreaseInReserveFundForReprocessingOfIrradiatedNuclearFuelOpeCFELE","使用済燃料再処理等積立金の増減額（△は増加）"
"jppfs_cor_LineFacilitiesNCATelecommunications","線路設備"
"jppfs_cor_OtherRevenueOROILTelecommunications","その他の収入"
"jppfs_cor_DigitalDataTransmissionServicesOROILTelecommunications","データ伝送収入"
"jppfs_cor_VoiceCommunicationsOROILTelecommunications","音声伝送収入"
"jppfs_cor_PrivateLineOROILTelecommunications","専用収入"
"jppfs_cor_AccountsReceivableTradeCAINV","営業未収入金"
"jppfs_cor_AllowanceForDoubtfulAccountsOperatingAccountsReceivableINV","貸倒引当金"
"jppfs_cor_AccountsPayableCLINV","営業未払金"
"jppfs_cor_SurplusAbstractINV","剰余金"
"jppfs_cor_SurplusINV","剰余金"
"jppfs_cor_UnitholdersEquityAbstractINV","投資主資本"
"jppfs_cor_InvestmentUnitParentCAINV","親法人投資口"
"jppfs_cor_InvestmentUnitSubsidiaryCAINV","子法人投資口"
"jppfs_cor_InvestmentUnitParentIOAINV","親法人投資口"
"jppfs_cor_InvestmentUnitSubsidiaryIOAINV","子法人投資口"
"jppfs_cor_RentalReceivablesNetCAINV","営業未収入金（純額）"
"jppfs_cor_OperatingRevenueAbstractINV","営業収益"
"jppfs_cor_RentalRevenueINV","不動産賃貸収入"
"jppfs_cor_OperatingExpensesAbstractINV","営業費用"
"jppfs_cor_AssetManagementFeeOEINV","資産運用報酬"
"jppfs_cor_AssetCustodyFeeOEINV","資産保管手数料"
"jppfs_cor_OperatingRevenueINV","営業収益"
"jppfs_cor_OperatingExpensesINV","営業費用"
"jppfs_cor_CashAndDepositsInTrustINV","信託現金及び信託預金"
"jppfs_cor_AccumulatedDepreciationStructuresInTrustINV","減価償却累計額"
"jppfs_cor_AccumulatedDepreciationToolsFurnitureAndFixturesInTrustINV","減価償却累計額"
"jppfs_cor_AccumulatedDepreciationMachineryAndEquipmentInTrustINV","減価償却累計額"
"jppfs_cor_StructuresInTrustNetINV","信託構築物（純額）"
"jppfs_cor_StructuresInTrustINV","信託構築物"
"jppfs_cor_ConstructionInProgressInTrustINV","信託建設仮勘定"
"jppfs_cor_MachineryAndEquipmentInTrustNetINV","信託機械及び装置（純額）"
"jppfs_cor_ToolsFurnitureAndFixturesInTrustNetINV","信託工具、器具及び備品（純額）"
"jppfs_cor_ToolsFurnitureAndFixturesInTrustINV","信託工具、器具及び備品"
"jppfs_cor_MachineryAndEquipmentInTrustINV","信託機械及び装置"
"jppfs_cor_LeaseholdRightsInTrustAtCostINV","信託借地権"
"jppfs_cor_OtherIntangibleAssetsInTrustINV","信託その他無形固定資産"
"jppfs_cor_LeaseAndGuaranteeDepositsInTrustINV","信託差入敷金及び保証金"
"jppfs_cor_InvestmentCorporationBondIssuanceCostsINV","投資法人債発行費"
"jppfs_cor_DistributionPayableINV","未払分配金"
"jppfs_cor_TenantLeaseholdAndSecurityDepositsINV","預り敷金及び保証金"
"jppfs_cor_InvestmentCorporationBondINV","投資法人債"
"jppfs_cor_RentRevenueRealEstateORINV","賃貸事業収入"
"jppfs_cor_GainOnSalesOfRealEstatePropertiesORINV","不動産等売却益"
"jppfs_cor_OtherOperatingExpensesOEINV","その他営業費用"
"jppfs_cor_ExpensesRelatedToRentBusinessOEINV","賃貸事業費用"
"jppfs_cor_AuditFeeOEINV","会計監査人報酬"
"jppfs_cor_BorrowingExpensesNOEINV","融資手数料"
"jppfs_cor_BorrowingRelatedExpensesNOEINV","融資関連費用"
"jppfs_cor_InterestExpensesOnInvestmentCorporationBondsNOEINV","投資法人債利息"
"jppfs_cor_AmortizationOfInvestmentCorporationBondIssuanceCostsNOEINV","投資法人債発行費償却"
"jppfs_cor_NewInvestmentUnitIssuanceCostsNOEINV","新投資口交付費"
"jppfs_cor_OtherOfferingCostsAssociatedWithTheIssuanceOfInvestmentUnitsNOEINV","投資口公開関連費用"
"jppfs_cor_AmortizationOfDevelopmentExpensesNOECNA","開発費償却"
"jppfs_cor_StockIssuanceCostDA","株式交付費"
"jppfs_cor_AmortizationOfStockIssuanceCostNOE","株式交付費償却"
"jppfs_cor_StockIssuanceCostSGA","株式交付費"
"jppfs_cor_BondIssuanceCostDA","社債発行費"
"jppfs_cor_AmortizationOfBondIssuanceCostNOE","社債発行費償却"
"jppfs_cor_DeferredOrganizationExpensesDA","創立費"
"jppfs_cor_AmortizationOfDeferredOrganizationExpensesNOE","創立費償却"
"jppfs_cor_BusinessCommencementExpensesDA","開業費"
"jppfs_cor_AmortizationOfBusinessCommencementExpensesNOE","開業費償却"
"jppfs_cor_AmortizationOfBusinessCommencementExpensesSGA","開業費償却"
"jppfs_cor_DevelopmentExpensesDA","開発費"
"jppfs_cor_AmortizationOfDevelopmentExpensesSGA","開発費償却"
"jppfs_cor_GainOnSalesOfNoncurrentAssetsNOIELE","固定資産売却益"
"jppfs_cor_RealEstateForSale","販売用不動産"
"jppfs_cor_DevelopmentProjectsInProgress","開発事業等支出金"
"jppfs_cor_LossOnSalesOfNoncurrentAssetsNOEELE","固定資産売却損"
"jppfs_cor_AccountsReceivableInstallment","割賦売掛金"
"jppfs_cor_SuspensePayments","仮払金"
"jppfs_cor_DepositsPaid","預け金"
"jppfs_cor_DepositReceivedRealEstate","不動産事業受入金"
"jppfs_cor_AccountsPayableRealEstate","不動産事業未払金"
"jppfs_cor_RealEstateIncomeRevOA","不動産収入"
"jppfs_cor_ServiceRevenueRevOA","役務収益"
"jppfs_cor_AmortizationOfSoftwareCOSExpOA","ソフトウエア償却費"
"jppfs_cor_OtherCostCOSExpOA","その他の原価"
"jppfs_cor_MaintenanceAndOperatingExpensesCOSExpOA","維持運転費"
"jppfs_cor_CostOfCompletedWorkCOSExpOA","完成業務原価"
"jppfs_cor_CostOfRawMaterialSalesCOSExpOA","原材料売上原価"
